site,name,label,lat,lon,class,area_ha
1132,Duncan Bay Tributary Area Wetland,1132:Duncan Bay Tributary Area Wetland,48.16173293,-88.50256964,barrier,3.884927362
1133,Duncan Bay Area Wetland,1133:Duncan Bay Area Wetland,48.17209586,-88.48544994,barrier,6.19089883
1134,Duncan Bay Area Wetland #1,1134:Duncan Bay Area Wetland #1,48.17569605,-88.48617096,barrier,4.845161954
1135,Hidden Lake Wetland,1135:Hidden Lake Wetland,48.15968785,-88.4752527,barrier,10.84296957
1136,Moskey Basin Campground Wetland,1136:Moskey Basin Campground Wetland,48.06120842,-88.65151075,lacustrine,32.48971824
1137,Chippewa Harbor Area Wetland,1137:Chippewa Harbor Area Wetland,48.02362356,-88.65985622,lacustrine,1.170398589
1138,Lake Richie Outlet Wetland,1138:Lake Richie Outlet Wetland,48.02702656,-88.66499237,riverine,3.128384875
1139,Crows Point Wetland,1139:Crows Point Wetland,47.96943308,-88.85364934,barrier,4.651896999
1140,Schooner Island Area Wetland,1140:Schooner Island Area Wetland,47.98602974,-88.75955812,barrier,14.20099032
1141,Hay Bay Area Wetland,1141:Hay Bay Area Wetland,47.9308406,-88.95460139,riverine,18.16454031
1142,Francis Point Area Wetland,1142:Francis Point Area Wetland,47.88815561,-88.96966204,barrier,116.4494117
1143,Little Boat Harbor Wetland,1143:Little Boat Harbor Wetland,47.88797831,-88.92760982,barrier,13.96064545
1144,Caribou Creek Wetland,1144:Caribou Creek Wetland,47.89363542,-89.02369831,riverine,580.3810201
1145,Long Point Area Wetland,1145:Long Point Area Wetland,47.83650505,-89.11281386,barrier,25.55901274
1146,Tannery Creek Area Wetland,1146:Tannery Creek Area Wetland,46.41330909,-86.63456014,lacustrine,5.784174516
1148,Laughing Whitefish River Area Wetland #2,1148:Laughing Whitefish River Area Wetland #2,46.52640147,-86.99855022,barrier,4.380201839
1149,Laughing Whitefish River Area Wetland #1,1149:Laughing Whitefish River Area Wetland #1,46.53313558,-87.014984,barrier,0.865114268
1150,Laughing Whitefish River Area Wetland,1150:Laughing Whitefish River Area Wetland,46.52348794,-87.04046286,barrier,1.233397561
1151,Sand River Area Wetland,1151:Sand River Area Wetland,46.50285306,-87.09895784,barrier,3.813851328
1152,Dead River Wetland,1152:Dead River Wetland,46.57904766,-87.40216247,riverine,9.956287619
1153,Harlow Creek Area Wetland,1153:Harlow Creek Area Wetland,46.64656992,-87.50292871,barrier,1.947450739
1154,Saux Head Lake Area Wetland,1154:Saux Head Lake Area Wetland,46.74178617,-87.58927285,barrier,62.66139044
1155,Slate River Wetland,1155:Slate River Wetland,46.83715351,-88.25817952,riverine,9.200975493
1156,Bendry Point Wetland,1156:Bendry Point Wetland,46.86610421,-88.25223346,lacustrine,2.912666445
1157,Reeds Point Area Wetland,1157:Reeds Point Area Wetland,46.91309198,-88.20321438,lacustrine,15.70556905
1158,Abbaye Peninsula Wetland,1158:Abbaye Peninsula Wetland,46.94738289,-88.1937983,barrier,9.458368854
1161,Pequaming Point Wetland,1161:Pequaming Point Wetland,46.84826877,-88.40325158,lacustrine,2.665556819
1162,Pequaming Point Area Wetland,1162:Pequaming Point Area Wetland,46.82867825,-88.39292868,lacustrine,1.169927989
1163,L'Anse Bay Area Wetland,1163:L'Anse Bay Area Wetland,46.76902669,-88.49362749,barrier,0.764823922
1165,Portage River Island Wetlands,1165:Portage River Island Wetlands,46.98515538,-88.43045445,lacustrine,2.244717416
1166,Silver Creek Area Wetland,1166:Silver Creek Area Wetland,47.0191063,-88.46783587,lacustrine,3.048282067
1168,Rabbit Bay Area Wetland,1168:Rabbit Bay Area Wetland,47.05397814,-88.35590521,barrier,2.524102648
1170,Grand Traverse Bay Area Wetland,1170:Grand Traverse Bay Area Wetland,47.21708535,-88.19673459,barrier,184.8162606
1171,Tobacco River Area Wetland,1171:Tobacco River Area Wetland,47.23384161,-88.14116346,barrier,1.964556714
1173,Point Isabelle Area Wetland,1173:Point Isabelle Area Wetland,47.34216569,-87.93914357,barrier,1.55064769
1175,North Bay Area Wetland,1175:North Bay Area Wetland,47.41948351,-87.63211546,barrier,16.10397851
1176,North Bay Wetland,1176:North Bay Wetland,47.47349116,-88.02967972,barrier,2.010835912
1177,Fivemile Point Wetland,1177:Fivemile Point Wetland,47.39156437,-88.37026016,barrier,14.86001658
1178,Tear Lake Area Wetland,1178:Tear Lake Area Wetland,47.19102617,-88.71945346,barrier,9.345101495
1179,Misery River Wetland,1179:Misery River Wetland,46.99479429,-88.98300046,riverine,17.30985705
1180,Misery Bay Wetland,1180:Misery Bay Wetland,46.99343662,-89.00177653,barrier,16.3029384
1181,Porcupine Mountains State Park Area Wetland,1181:Porcupine Mountains State Park Area Wetland,46.84025052,-89.49668972,lacustrine,3.360188706
1182,Waverly Campground Wetland,1182:Waverly Campground Wetland,46.60650421,-90.60407391,barrier,25.43087356
1183,Long Island Wetland,1183:Long Island Wetland,46.71733333,-90.77621028,lacustrine,40.01228542
1184,Southeast Chequamegon Bay Area Wetland #6,1184:Southeast Chequamegon Bay Area Wetland #6,46.63299702,-90.77166473,barrier,7.331522465
1186,Vandeventer Bay Wetland,1186:Vandeventer Bay Wetland,46.66229544,-90.9129044,lacustrine,16.97160276
1187,Sioux River Area Wetland,1187:Sioux River Area Wetland,46.72891861,-90.87519476,barrier,14.46750654
1188,Pikes Creek Wetland,1188:Pikes Creek Wetland,46.78655037,-90.860445,riverine,28.65376652
1189,Red Cliffs Bay Wetland,1189:Red Cliffs Bay Wetland,46.88527122,-90.77478332,riverine,6.541467551
1190,Siskwit Bay Area Wetland #1,1190:Siskwit Bay Area Wetland #1,46.85582943,-91.11399198,lacustrine,17.01475505
1191,Wisconsin Point Wetland,1191:Wisconsin Point Wetland,46.70074509,-92.00815202,lacustrine,9.435294544
1192,Allouez Bay Area Wetland,1192:Allouez Bay Area Wetland,46.69294109,-92.0153372,lacustrine,19.97302477
1193,Barkers Island Wetland,1193:Barkers Island Wetland,46.71361272,-92.05231782,barrier,0.699555623
1194,BENCHMARK:Gouge Park Pickle Ponds,1194:BENCHMARK:Gouge Park Pickle Ponds,46.71782631,-92.06031502,barrier,4.296929444
1195,Superior City Area Wetland,1195:Superior City Area Wetland,46.72604285,-92.07080474,barrier,0.867142829
1196,St. Louis Bay Area Wetland #2,1196:St. Louis Bay Area Wetland #2,46.72478175,-92.13580344,riverine,5.697358681
1199,Kimballs Bay Area Wetland #1,1199:Kimballs Bay Area Wetland #1,46.70517726,-92.15605005,lacustrine,0.957321098
1200,Kimballs Bay Area Wetland,1200:Kimballs Bay Area Wetland,46.7051941,-92.16211575,lacustrine,2.195765702
1201,Clough Island Wetland #3,1201:Clough Island Wetland #3,46.70144712,-92.18247584,riverine,13.75437309
1203,Susie Island Wetland,1203:Susie Island Wetland,47.97367343,-89.57777242,lacustrine,11.17712053
1204,Susie Island Wetland #1,1204:Susie Island Wetland #1,47.97821785,-89.57934929,lacustrine,0.959258153
1205,Clark Bay Wetland,1205:Clark Bay Wetland,47.99082047,-89.5676284,lacustrine,2.057025104
1206,Chicago Bay Area Wetland,1206:Chicago Bay Area Wetland,47.83655063,-89.97261482,barrier,0.278439114
1207,Brule River Wetland,1207:Brule River Wetland,47.81617106,-90.05176559,riverine,3.412535458
1209,Stony Island Wetland #5,1209:Stony Island Wetland #5,43.88432851,-76.33867487,barrier,0.134714228
1210,Six Town Point Wetland #1,1210:Six Town Point Wetland #1,43.90579661,-76.20794087,barrier,0.300718279
1211,Johnson Point Wetland,1211:Johnson Point Wetland,45.77202996,-84.78153845,barrier,1.413769346
1213,Trails End Bay Wetland,1213:Trails End Bay Wetland,45.74482985,-84.80413025,barrier,118.0319223
1214,Wa-Watum Point Wetland,1214:Wa-Watum Point Wetland,45.7502641,-84.82478932,barrier,3.661892806
1215,Carp Lake River Area Wetland,1215:Carp Lake River Area Wetland,45.74362929,-84.83474325,lacustrine,6.014675742
1216,Cecil Bay Wetland #1,1216:Cecil Bay Wetland #1,45.74762364,-84.83252605,barrier,3.597405751
1217,Big Stone Pond Wetland,1217:Big Stone Pond Wetland,45.74024942,-84.89688075,barrier,22.81503863
1218,Waugoshance Point Wetland #1,1218:Waugoshance Point Wetland #1,45.75567841,-84.94577216,barrier,2.202231628
1219,Waugoshance Point Wetland #2,1219:Waugoshance Point Wetland #2,45.75672614,-84.99840759,barrier,16.10450927
1220,Waugoshance Island Wetland,1220:Waugoshance Island Wetland,45.76364934,-85.06082949,barrier,4.86341216
1221,Little Sucker Creek Wetland,1221:Little Sucker Creek Wetland,45.74182313,-84.94548514,barrier,47.36205709
1222,West Traverse Township Wetland,1222:West Traverse Township Wetland,45.45507909,-85.06363405,barrier,11.25833448
1223,McGeach Creek Wetland,1223:McGeach Creek Wetland,45.29546724,-85.31798911,barrier,177.7558109
1224,Whiskey Creek Wetland,1224:Whiskey Creek Wetland,45.23734334,-85.37794376,barrier,127.6438632
1225,Torch Lake Township Wetland #1,1225:Torch Lake Township Wetland #1,45.09700469,-85.36232542,barrier,3.423589896
1226,Torch Lake Township Wetland #2,1226:Torch Lake Township Wetland #2,45.07747459,-85.3665171,barrier,10.39513058
1227,Torch Lake Township Wetland #3,1227:Torch Lake Township Wetland #3,45.06154374,-85.35931163,barrier,62.37772315
1228,Milton Township Wetland #1,1228:Milton Township Wetland #1,44.98333153,-85.3803179,barrier,13.15257093
1229,Milton Township Wetland #2,1229:Milton Township Wetland #2,44.96121013,-85.37724238,barrier,85.41956993
1230,Paradine Creek Wetland,1230:Paradine Creek Wetland,44.95181371,-85.38417895,barrier,28.35868264
1231,Bowers Harbor Wetland,1231:Bowers Harbor Wetland,44.90490666,-85.52182671,barrier,22.87169814
1232,Lee Point Wetland,1232:Lee Point Wetland,44.92858297,-85.60926076,barrier,14.65327926
1233,Suttons Bay Wetland,1233:Suttons Bay Wetland,44.95934973,-85.63273284,barrier,41.075705
1234,Suttons Bay Wetland #1,1234:Suttons Bay Wetland #1,44.95416572,-85.65558821,barrier,164.2582901
1235,Omena Wetland,1235:Omena Wetland,45.06029031,-85.58430831,barrier,10.60794966
1236,Good Harbor Bay Wetland #1,1236:Good Harbor Bay Wetland #1,44.94451247,-85.80562608,barrier,5.719600483
1237,Good Harbor Bay Wetland #2,1237:Good Harbor Bay Wetland #2,44.93488258,-85.87118893,barrier,159.0976434
1238,Good Harbor Bay Wetland #6,1238:Good Harbor Bay Wetland #6,44.95668431,-85.90912944,barrier,2.328283152
1239,Good Harbor Bay Wetland #5,1239:Good Harbor Bay Wetland #5,44.95884999,-85.91160421,barrier,2.603249417
1240,Good Harbor Bay Wetland #4,1240:Good Harbor Bay Wetland #4,44.96104534,-85.91300941,barrier,1.836950633
1241,Good Harbor Bay Wetland #3,1241:Good Harbor Bay Wetland #3,44.96419592,-85.91454467,barrier,6.680926682
1242,Port Oneida Wetland,1242:Port Oneida Wetland,44.94549484,-85.93395913,barrier,88.01050225
1243,Leland Township Wetland,1243:Leland Township Wetland,45.11416232,-86.05506753,barrier,2.4380582
1244,Gull Island Wetland,1244:Gull Island Wetland,45.69693128,-85.83749157,barrier,1.085984822
1245,Looney Point Wetland,1245:Looney Point Wetland,45.72634126,-85.50081498,barrier,3.68474475
1246,Little Sandy Bay Wetland,1246:Little Sandy Bay Wetland,45.70956834,-85.50326996,barrier,33.92620899
1247,Jordan River Wetland,1247:Jordan River Wetland,45.65722706,-85.50354225,barrier,14.29276152
1248,Point La Par Wetland,1248:Point La Par Wetland,45.64241991,-85.49495327,barrier,2.261742758
1249,Kelly Point Area Wetland,1249:Kelly Point Area Wetland,45.57701486,-85.55694287,barrier,22.93602717
1250,French Bay Wetland,1250:French Bay Wetland,45.59900972,-85.6215187,barrier,14.08604436
1251,High Island Wetland #1,1251:High Island Wetland #1,45.73978149,-85.65842731,barrier,0.939429641
1252,High Island Wetland #2,1252:High Island Wetland #2,45.71714297,-85.65894746,barrier,0.582086944
1254,High Island Wetland #4,1254:High Island Wetland #4,45.69748403,-85.68324279,barrier,3.7660443
1255,High Island Wetland #5,1255:High Island Wetland #5,45.69707152,-85.69474389,barrier,0.606535655
1256,High Island Wetland #6,1256:High Island Wetland #6,45.73962917,-85.69582988,barrier,1.682378383
1258,Hog Island Wetland #1,1258:Hog Island Wetland #1,45.79186989,-85.36059135,barrier,5.262096477
1259,Hog Island Wetland #2,1259:Hog Island Wetland #2,45.78605559,-85.36147361,barrier,13.89173478
1260,Hog Island Wetland #3,1260:Hog Island Wetland #3,45.77799002,-85.36768397,barrier,0.337661287
1261,Hog Island Wetland #4,1261:Hog Island Wetland #4,45.77400202,-85.37189035,barrier,4.483292473
1262,Hog Island Wetland #5,1262:Hog Island Wetland #5,45.77211496,-85.37894788,barrier,14.56391165
1264,Hog Island Wetland #7,1264:Hog Island Wetland #7,45.77656526,-85.38742088,barrier,12.30077439
1265,Hog Island Wetland #8,1265:Hog Island Wetland #8,45.78939398,-85.37539437,barrier,6.823202987
1266,Hog Island Wetland #9,1266:Hog Island Wetland #9,45.79195781,-85.37262191,lacustrine,5.233862022
1267,Hog Island Wetland #10,1267:Hog Island Wetland #10,45.7961828,-85.36916311,lacustrine,19.36036965
1268,Hog Island Wetland #11,1268:Hog Island Wetland #11,45.80140125,-85.36374269,barrier,6.030691315
1269,Hog Island Wetland #12,1269:Hog Island Wetland #12,45.80471972,-85.36525987,barrier,7.888476748
1271,Garden Island Wetland #2,1271:Garden Island Wetland #2,45.80656706,-85.48714863,barrier,25.12604319
1273,Jensen Harbor Wetland,1273:Jensen Harbor Wetland,45.79685059,-85.46661032,barrier,30.38959977
1274,Northcutt Bay Wetland,1274:Northcutt Bay Wetland,45.78074982,-85.48102655,barrier,7.312539859
1275,Betsie River Wetland,1275:Betsie River Wetland,44.6106288,-86.21382853,riverine,129.8337385
1276,Arcadia Lake Wetland,1276:Arcadia Lake Wetland,44.49323126,-86.22175258,riverine,123.696945
1277,Portage Lake Wetland,1277:Portage Lake Wetland,44.3741812,-86.25106821,barrier,8.372839626
1278,Bar Lake Wetland,1278:Bar Lake Wetland,44.32076497,-86.27333146,barrier,427.2844092
1279,Bar Lake Wetland #2,1279:Bar Lake Wetland #2,44.30108601,-86.28164523,barrier,90.15068506
1280,Bar Lake Wetland #1,1280:Bar Lake Wetland #1,44.29414056,-86.30534645,barrier,8.053959351
1281,Manistee River Wetland,1281:Manistee River Wetland,44.26522316,-86.2326524,riverine,1950.686144
1282,Little Manistee River Wetland,1282:Little Manistee River Wetland,44.20760243,-86.26728817,riverine,89.89492725
1283,Traverse City Area Wetland #2,1283:Traverse City Area Wetland #2,44.7408558,-85.54053383,barrier,86.9891182
1284,Filer/Grant Townships Wetland,1284:Filer/Grant Townships Wetland,44.17194798,-86.38524118,barrier,40.89734923
1286,Rupert Bayou Wetland,1286:Rupert Bayou Wetland,44.07911011,-86.45645257,riverine,54.22390971
1287,Hamlin Lake Wetland #1,1287:Hamlin Lake Wetland #1,44.07868048,-86.41195143,riverine,3.391049942
1288,Hamlin Lake Wetland #2,1288:Hamlin Lake Wetland #2,44.0776674,-86.40462559,riverine,3.59120043
1289,Big Sable River Wetland,1289:Big Sable River Wetland,44.0862474,-86.3633002,riverine,118.432514
1290,Hamlin Lake Wetland #3,1290:Hamlin Lake Wetland #3,44.06278544,-86.39585464,riverine,7.752234744
1291,Hamlin Lake Wetland #4,1291:Hamlin Lake Wetland #4,44.06328245,-86.45368367,riverine,15.60044708
1292,Hamlin Lake Wetland #5,1292:Hamlin Lake Wetland #5,44.05683459,-86.45065758,riverine,16.19470806
1293,North Bayou Wetland,1293:North Bayou Wetland,44.04367096,-86.43930668,riverine,25.49541408
1294,Middle Bayou Wetland,1294:Middle Bayou Wetland,44.02414486,-86.44323291,riverine,3.027466533
1295,South Bayou Wetland,1295:South Bayou Wetland,44.01402566,-86.44880503,riverine,2.572206234
1296,Piney Ridge Area Wetland,1296:Piney Ridge Area Wetland,44.02438709,-86.47257008,riverine,6.747387403
1297,Pere Marquette River Wetland,1297:Pere Marquette River Wetland,43.92391532,-86.3812849,riverine,828.4344297
1298,Kibby Creek Area Wetland,1298:Kibby Creek Area Wetland,43.83077945,-86.42158365,riverine,6.642575363
1299,Bass Lake Wetland #1,1299:Bass Lake Wetland #1,43.84543372,-86.41898912,riverine,33.1616976
1300,Bass Lake Wetland #2,1300:Bass Lake Wetland #2,43.80936012,-86.41413091,riverine,78.66928851
1301,Pentwater River Wetland,1301:Pentwater River Wetland,43.75668932,-86.39866734,riverine,120.2944931
1302,Richmonds Inlet Wetland,1302:Richmonds Inlet Wetland,43.70250576,-86.50460499,barrier,1.926488238
1303,Stony Creek Wetland,1303:Stony Creek Wetland,43.57143276,-86.45470623,riverine,111.7083647
1304,Flower Creek Wetland,1304:Flower Creek Wetland,43.4755005,-86.45337776,riverine,54.24776972
1305,White River Wetland,1305:White River Wetland,43.45154429,-86.26200013,riverine,1166.971641
1306,Duck Lake Wetland,1306:Duck Lake Wetland,43.3438776,-86.37639561,riverine,11.05798434
1307,Devils Kitchen Wetland,1307:Devils Kitchen Wetland,43.24464292,-86.33386926,riverine,11.51183685
1308,Green Creek Wetland,1308:Green Creek Wetland,43.2515992,-86.31138387,riverine,10.80698579
1309,Muskegon Lake Wetland,1309:Muskegon Lake Wetland,43.24317192,-86.28408122,riverine,3.42379609
1310,Norton Shores Wetland,1310:Norton Shores Wetland,43.16481863,-86.26560829,riverine,25.53777386
1311,Muskegon River Wetland,1311:Muskegon River Wetland,43.27014234,-86.19069104,riverine,1463.204457
1312,Mona Lake Wetland,1312:Mona Lake Wetland,43.17983516,-86.22407522,riverine,9.131394295
1313,Little Pigeon Creek Wetland,1313:Little Pigeon Creek Wetland,42.96322356,-86.21556104,riverine,25.44931603
1314,Pigeon River Wetland,1314:Pigeon River Wetland,42.90713365,-86.17396256,riverine,70.85822733
1315,Sloan Pond Wetland,1315:Sloan Pond Wetland,42.88389586,-86.2035988,barrier,58.65606006
1316,Big Bay Wetland #1,1316:Big Bay Wetland #1,42.78778043,-86.18939701,riverine,1.953236796
1317,Big Bay Wetland #2,1317:Big Bay Wetland #2,42.79140296,-86.19125143,riverine,5.748964426
1318,Big Bay Wetland #3,1318:Big Bay Wetland #3,42.79401882,-86.18584012,riverine,11.36164663
1319,Black River Wetland,1319:Black River Wetland,42.40913369,-86.26572448,riverine,10.10876114
1320,Grand Mere Lakes Wetland #1,1320:Grand Mere Lakes Wetland #1,42.01933896,-86.54056031,barrier,0.557672121
1321,Grand Mere Lakes Wetland #4,1321:Grand Mere Lakes Wetland #4,42.01259768,-86.54568596,barrier,1.26431744
1322,Grand Mere Lakes Wetland #2,1322:Grand Mere Lakes Wetland #2,42.01706998,-86.53501547,barrier,3.671596229
1323,Grand Mere Lakes Wetland #3,1323:Grand Mere Lakes Wetland #3,41.99908567,-86.54547154,barrier,157.0685841
1324,Harbert Wetland,1324:Harbert Wetland,41.87151907,-86.64173123,barrier,3.969005454
1325,Galien River Wetland,1325:Galien River Wetland,41.80507919,-86.72992581,riverine,190.8203302
1326,Indiana Dunes Wetland,1326:Indiana Dunes Wetland,41.6713953,-87.01220691,barrier,203.2463318
